asset,ds,prev_close,y_real,y_pred,yhat_lower,yhat_upper,in_ci,delta_pred_rel,delta_real_rel,direccion_pred,direccion_real,rsi,macd,cci,semaforo,score,position,strat_ret,fee,equity
RHHBY,2025-05-19,39.0299987792969,39.2700004577637,39.345193013050114,39.15411805420369,39.50106654391168,True,0.008075691611868621,0.006149159261416721,sube,sube,49.13280303411466,-0.0736561466070087,-24.13412028685868,amarillo,0.6,flat,0.0,0.0,1000.0
RHHBY,2025-05-20,39.2700004577637,39.7099990844727,39.55916660450046,39.34057996786692,39.70356745913715,False,0.007363538155487669,0.011204446691622348,sube,sube,51.52926595292665,-1.6971959122535907e-05,7.661818948589317,verde,0.8,long,0.01120444669162235,0.0,1011.2044466916224
RHHBY,2025-05-21,39.7099990844727,39.3899993896484,40.02672986279164,39.805214194308235,40.18547916326761,False,0.00797609633898956,-0.008058416071568795,sube,baja,49.695544821953625,0.027968048005707402,-19.275409190415903,verde,0.8,long,-0.008058416071568764,0.0,1003.0557405267608
RHHBY,2025-05-22,39.3899993896484,39.0800018310547,39.70774097622912,39.49821676563466,39.85161343168723,False,0.008066554747503195,-0.007869955912595594,sube,baja,47.916614837320616,0.02644547542220438,-41.0371944660585,verde,0.8,long,-0.007869955912595539,0.0,995.1617360709394
RHHBY,2025-05-23,39.0800018310547,39.6699981689453,39.37881486756545,39.160832832920185,39.54372579909814,False,0.0076461878840880905,0.015097142022694568,sube,sube,51.47675397054082,0.06388316459315663,5.508158987525161,verde,1.0,long,0.015097142022694632,0.0,1010.1858341359537
RHHBY,2025-05-27,39.6699981689453,39.5099983215332,40.03482852385582,39.83589763930134,40.20220124980655,False,0.009196631503656641,-0.0040332708544803305,sube,baja,50.46924365908601,0.07576923844439357,-3.472821979005197,verde,0.8,long,-0.004033270854480353,0.0,1006.1114810535242
RHHBY,2025-05-28,39.5099983215332,39.2700004577637,39.86603033440763,39.64707295077497,40.03563463930639,False,0.009011187749921764,-0.006074357731336639,sube,baja,48.92249608175938,0.06573898726326155,-19.19278849580465,verde,0.8,long,-0.006074357731336688,0.0,1000.0000000000001
RHHBY,2025-05-29,39.2700004577637,39.5299987792969,39.61611319840107,39.412496055457396,39.780639056325064,True,0.00881366785339417,0.006620787331358467,sube,sube,50.68574245277771,0.07425656649688978,11.053452622955293,verde,1.0,long,0.006620787331358402,0.0,1006.6207873313585
RHHBY,2025-05-30,39.5299987792969,40.2999992370605,39.89061937100931,39.70523893101053,40.0576696335278,False,0.009122706877017984,0.01947888898410154,sube,sube,55.57675457191873,0.126330960065881,79.73932513234477,verde,1.0,long,0.01947888898410155,0.0,1026.228641896875
RHHBY,2025-06-02,40.2999992370605,40.6800003051758,40.70839509825114,40.51389267139009,40.871091953662315,True,0.01013389252908655,0.009429307079635144,sube,sube,57.80111778791811,0.17779931151502715,121.28748691512075,verde,1.0,long,0.009429307079635185,0.0,1035.9052668952374
RHHBY,2025-06-03,40.6800003051758,39.9799995422363,41.100262332425025,40.90080547418897,41.26887152396303,False,0.01033092487946102,-0.017207491585255478,sube,baja,52.57834960015574,0.1568613171013025,66.66666666666396,verde,1.0,long,-0.017207491585255474,0.0,1018.0799357320158
